student_id,course_id,grade,semester
ST0507,CS043,A,2
ST0507,CS040,A,4
ST0507,CS003,A,4
ST0507,CS021,B,7
ST0507,CS044,B,5
ST0507,CS046,B,2
ST0508,CS008,A,3
ST0508,CS044,A,4
ST0508,CS031,B,7
ST0508,CS022,A,5
ST0508,CS038,A,5
ST0508,CS026,B,2
ST0508,CS049,B,3
ST0508,CS017,A,2
ST0508,CS037,A,4
ST0508,CS013,B,2
ST0509,CS023,B,8
ST0509,CS001,B,6
ST0509,CS007,B,5
ST0509,CS046,B,6
ST0509,CS004,B,3
ST0509,CS014,B,7
ST0509,CS028,B,7
ST0509,CS012,B,3
ST0509,CS013,B,8
ST0509,CS024,B,8
ST0509,CS015,B,6
ST0509,CS010,B,2
ST0509,CS005,B,3
ST0510,CS001,B,7
ST0510,CS037,B,2
ST0510,CS041,B,3
ST0510,CS000,A,1
ST0510,CS008,A,4
ST0510,CS026,B,8
ST0511,CS031,A,1
ST0511,CS044,B,8
ST0511,CS025,A,5
ST0511,CS002,B,6
ST0511,CS036,B,6
ST0511,CS012,A,2
ST0511,CS005,B,5
ST0511,CS001,B,5
ST0511,CS041,B,3
ST0511,CS047,B,7
ST0511,CS019,B,3
ST0511,CS037,B,1
ST0511,CS024,B,6
ST0511,CS029,A,2
ST0511,CS048,B,5
ST0511,CS022,B,2
ST0512,CS016,B,3
ST0512,CS028,B,4
ST0512,CS018,B,1
ST0512,CS022,A,5
ST0512,CS042,A,8
ST0512,CS008,A,5
ST0512,CS029,B,6
ST0512,CS012,A,6
ST0512,CS010,A,3
ST0512,CS001,B,3
ST0513,CS015,B,7
ST0513,CS013,B,6
ST0513,CS042,A,1
ST0513,CS014,B,8
ST0513,CS003,B,7
ST0513,CS028,B,5
ST0513,CS027,B,5
ST0513,CS010,B,8
ST0513,CS030,A,5
ST0514,CS032,B,2
ST0514,CS040,B,6
ST0514,CS028,B,3
ST0514,CS043,B,5
ST0514,CS002,B,1
ST0514,CS029,B,5
ST0514,CS038,B,4
ST0514,CS015,A,7
ST0515,CS037,A,6
ST0515,CS029,A,8
ST0515,CS015,B,4
ST0515,CS010,B,3
ST0515,CS042,A,8
ST0515,CS012,A,2
ST0516,CS005,A,5
ST0516,CS039,A,5
ST0516,CS006,B,8
ST0516,CS015,A,6
ST0516,CS029,A,7
ST0516,CS020,B,5
ST0516,CS035,A,7
ST0516,CS046,A,4
ST0516,CS030,B,7
ST0516,CS002,A,2
ST0516,CS044,A,6
ST0516,CS049,A,3
ST0516,CS009,A,2
ST0516,CS025,A,5
ST0516,CS016,A,5
ST0517,CS005,A,1
ST0517,CS034,B,2
ST0517,CS043,B,7
ST0517,CS035,B,3
ST0517,CS039,B,8
ST0517,CS031,B,1
ST0518,CS004,B,7
ST0518,CS023,A,2
ST0518,CS011,A,8
ST0518,CS018,B,5
ST0518,CS006,A,8
ST0518,CS005,A,7
ST0518,CS027,A,5
ST0518,CS030,B,8
ST0518,CS047,A,6
ST0518,CS019,A,4
ST0518,CS037,A,5
ST0518,CS026,B,5
ST0518,CS012,B,6
ST0519,CS012,B,7
ST0519,CS041,B,4
ST0519,CS014,B,4
ST0519,CS003,B,4
ST0519,CS025,B,1
ST0519,CS020,B,7
ST0519,CS032,B,1
ST0519,CS013,B,6
ST0519,CS026,B,2
ST0519,CS036,B,5
ST0519,CS016,B,5
ST0519,CS039,B,4
ST0519,CS043,B,8
ST0519,CS006,B,2
ST0519,CS028,B,4
ST0520,CS004,A,6
ST0520,CS008,A,1
ST0520,CS043,B,8
ST0520,CS042,B,1
ST0520,CS018,B,4
ST0520,CS017,B,4
ST0521,CS043,B,6
ST0521,CS046,A,1
ST0521,CS027,A,8
ST0521,CS013,B,3
ST0521,CS020,B,8
ST0521,CS008,B,6
ST0521,CS005,A,1
ST0521,CS007,B,5
ST0521,CS034,B,4
ST0521,CS030,A,2
ST0521,CS033,B,4
ST0521,CS009,B,7
ST0522,CS027,A,8
ST0522,CS039,B,3
ST0522,CS048,B,7
ST0522,CS032,A,3
ST0522,CS046,A,5
ST0522,CS033,B,3
ST0522,CS036,B,4
ST0522,CS007,B,4
ST0523,CS045,A,3
ST0523,CS025,A,5
ST0523,CS049,B,1
ST0523,CS015,B,6
ST0523,CS011,A,2
ST0523,CS027,A,8
ST0523,CS044,A,1
ST0523,CS039,B,3
ST0523,CS023,A,7
ST0523,CS037,A,8
ST0523,CS022,A,8
ST0524,CS004,B,7
ST0524,CS021,A,5
ST0524,CS036,B,2
ST0524,CS025,A,7
ST0524,CS045,B,4
ST0524,CS016,A,5
ST0524,CS044,A,1
ST0524,CS012,B,1
ST0524,CS034,B,7
ST0524,CS019,B,2
ST0524,CS008,A,8
ST0524,CS040,B,7
ST0524,CS026,B,2
ST0524,CS039,B,7
ST0524,CS027,A,4
ST0525,CS014,B,5
ST0525,CS028,B,4
ST0525,CS010,B,3
ST0525,CS001,B,8
ST0525,CS027,B,2
ST0525,CS015,B,4
ST0525,CS000,B,1
ST0525,CS008,A,5
ST0525,CS021,B,5
ST0525,CS025,A,1
ST0525,CS029,B,8
ST0525,CS024,A,5
ST0525,CS033,B,8
ST0525,CS031,B,3
ST0525,CS041,B,4
ST0525,CS039,B,7
ST0525,CS006,B,6
ST0526,CS045,B,6
ST0526,CS026,B,3
ST0526,CS027,B,8
ST0526,CS030,B,3
ST0526,CS036,B,2
ST0527,CS010,B,2
ST0527,CS026,A,5
ST0527,CS024,B,4
ST0527,CS032,A,5
ST0527,CS021,B,7
ST0527,CS019,A,4
ST0527,CS027,B,3
ST0528,CS001,A,1
ST0528,CS041,A,5
ST0528,CS028,A,1
ST0528,CS004,A,5
ST0528,CS026,A,4
ST0528,CS025,A,3
ST0528,CS014,A,4
ST0528,CS000,A,5
ST0528,CS031,A,5
ST0529,CS044,B,6
ST0529,CS035,B,5
ST0529,CS030,A,6
ST0529,CS049,B,2
ST0529,CS032,B,2
ST0529,CS006,A,2
ST0529,CS004,B,7
ST0529,CS028,B,6
ST0530,CS024,A,2
ST0530,CS023,B,7
ST0530,CS003,B,8
ST0530,CS005,B,8
ST0530,CS007,B,5
ST0530,CS033,B,2
ST0530,CS028,B,6
ST0530,CS041,B,1
ST0530,CS012,A,5
ST0530,CS031,B,7
ST0530,CS046,B,7
ST0531,CS009,B,8
ST0531,CS004,B,6
ST0531,CS041,A,8
ST0531,CS033,B,2
ST0531,CS039,B,8
ST0531,CS035,B,6
ST0531,CS028,A,6
ST0531,CS047,B,6
ST0531,CS044,A,6
ST0531,CS023,B,3
ST0531,CS029,B,5
ST0531,CS020,B,7
ST0532,CS015,B,1
ST0532,CS044,A,6
ST0532,CS047,B,2
ST0532,CS005,A,7
ST0532,CS046,B,7
ST0532,CS049,B,5
ST0532,CS016,B,2
ST0532,CS042,B,1
ST0532,CS025,A,2
ST0532,CS026,B,5
ST0532,CS019,A,8
ST0532,CS035,B,7
ST0532,CS003,B,1
ST0532,CS007,B,1
ST0532,CS033,A,7
ST0532,CS012,A,3
ST0532,CS030,B,7
ST0532,CS036,A,5
ST0533,CS039,B,3
ST0533,CS038,A,6
ST0533,CS004,B,1
ST0533,CS044,B,8
ST0533,CS035,A,6
ST0533,CS047,A,7
ST0533,CS031,B,1
ST0533,CS029,B,4
ST0533,CS019,A,3
ST0534,CS017,B,1
ST0534,CS037,B,7
ST0534,CS042,B,5
ST0534,CS040,B,7
ST0534,CS030,B,7
ST0534,CS018,B,4
ST0534,CS008,B,2
ST0535,CS019,B,7
ST0535,CS036,B,4
ST0535,CS023,B,1
ST0535,CS006,B,2
ST0535,CS009,B,4
ST0535,CS008,B,3
ST0535,CS018,B,3
ST0535,CS025,B,6
ST0535,CS031,B,6
ST0535,CS048,B,4
ST0535,CS014,A,6
ST0535,CS039,B,8
ST0535,CS034,B,8
ST0535,CS000,B,8
ST0535,CS013,B,1
ST0536,CS047,B,5
ST0536,CS020,B,6
ST0536,CS036,B,8
ST0536,CS042,B,5
ST0536,CS025,B,7
ST0536,CS041,B,2
ST0536,CS019,B,3
ST0537,CS034,A,3
ST0537,CS039,B,5
ST0537,CS032,B,3
ST0537,CS017,B,8
ST0537,CS024,B,6
ST0537,CS011,B,7
ST0537,CS000,A,8
ST0538,CS023,A,8
ST0538,CS037,A,4
ST0538,CS001,A,2
ST0538,CS002,A,4
ST0538,CS013,B,7
ST0538,CS011,B,5
ST0538,CS026,A,3
ST0538,CS007,A,7
ST0538,CS021,A,3
ST0538,CS029,A,2
ST0538,CS042,B,8
ST0538,CS010,B,3
ST0538,CS018,B,2
ST0538,CS025,B,4
ST0538,CS039,A,4
ST0538,CS015,B,5
ST0539,CS005,A,5
ST0539,CS008,A,4
ST0539,CS048,A,2
ST0539,CS042,A,1
ST0539,CS016,A,4
ST0539,CS013,A,3
ST0539,CS020,A,6
ST0539,CS021,A,5
ST0539,CS011,A,3
ST0539,CS047,A,6
ST0539,CS037,A,4
ST0539,CS019,A,2
ST0539,CS000,A,5
ST0539,CS030,A,4
ST0539,CS017,A,8
ST0540,CS004,B,8
ST0540,CS048,B,7
ST0540,CS030,A,3
ST0540,CS033,B,3
ST0540,CS046,B,8
ST0540,CS034,B,2
ST0540,CS018,B,7
ST0540,CS047,B,2
ST0540,CS042,B,5
ST0540,CS000,B,6
ST0540,CS038,B,8
ST0540,CS013,A,1
ST0540,CS041,B,7
ST0540,CS002,B,3
ST0540,CS024,A,6
ST0540,CS016,A,7
ST0541,CS029,B,7
ST0541,CS041,B,4
ST0541,CS032,B,1
ST0541,CS043,B,4
ST0541,CS013,B,4
ST0541,CS031,B,3
ST0541,CS047,B,2
ST0541,CS030,B,2
ST0541,CS042,B,7
ST0542,CS021,A,4
ST0542,CS013,B,6
ST0542,CS034,A,5
ST0542,CS002,B,5
ST0542,CS049,B,7
ST0542,CS006,A,4
ST0542,CS020,B,7
ST0542,CS042,A,3
ST0542,CS046,B,8
ST0542,CS009,A,4
ST0543,CS006,A,8
ST0543,CS000,A,2
ST0543,CS048,B,8
ST0543,CS001,A,2
ST0543,CS031,B,5
ST0543,CS010,A,6
ST0543,CS012,A,4
ST0543,CS043,A,5
ST0543,CS016,A,6
ST0543,CS019,A,8
ST0543,CS003,B,1
ST0543,CS028,A,7
ST0543,CS008,B,8
ST0543,CS011,B,4
ST0543,CS024,A,5
ST0544,CS030,A,7
ST0544,CS026,A,2
ST0544,CS004,A,5
ST0544,CS012,A,3
ST0544,CS046,A,1
ST0544,CS047,A,4
ST0544,CS033,A,2
ST0544,CS005,A,7
ST0544,CS048,A,8
ST0544,CS018,B,8
ST0544,CS023,A,4
ST0544,CS029,A,4
ST0544,CS021,A,6
ST0544,CS043,A,1
ST0544,CS040,A,2
ST0544,CS006,A,7
ST0544,CS014,A,7
ST0545,CS007,B,2
ST0545,CS006,B,1
ST0545,CS021,B,2
ST0545,CS039,A,2
ST0545,CS038,B,8
ST0546,CS029,A,4
ST0546,CS017,A,6
ST0546,CS033,A,8
ST0546,CS022,A,1
ST0546,CS006,A,7
ST0546,CS021,A,4
ST0547,CS008,A,4
ST0547,CS033,A,5
ST0547,CS006,A,2
ST0547,CS001,B,4
ST0547,CS011,A,5
ST0547,CS040,B,4
ST0547,CS002,B,4
ST0547,CS009,A,8
ST0547,CS024,B,1
ST0547,CS020,A,2
ST0547,CS027,A,3
ST0547,CS031,B,1
ST0547,CS043,A,7
ST0547,CS049,B,6
ST0547,CS029,A,1
ST0548,CS044,A,1
ST0548,CS031,A,4
ST0548,CS047,A,1
ST0548,CS049,B,3
ST0548,CS021,A,3
ST0548,CS020,B,6
ST0549,CS049,A,5
ST0549,CS039,A,7
ST0549,CS047,A,1
ST0549,CS012,A,5
ST0549,CS041,A,8
ST0549,CS018,B,8
ST0549,CS020,A,7
ST0549,CS031,A,2
ST0549,CS034,A,4
ST0549,CS030,A,3
ST0549,CS035,B,6
ST0549,CS007,A,8
ST0549,CS005,A,2
ST0549,CS042,A,5
ST0550,CS049,A,8
ST0550,CS048,A,4
ST0550,CS002,B,1
ST0550,CS006,A,2
ST0550,CS044,A,2
ST0550,CS047,B,4
ST0550,CS023,B,7
ST0550,CS029,B,2
ST0550,CS046,A,7
ST0550,CS004,A,6
ST0550,CS043,B,5
ST0550,CS010,B,3
ST0550,CS030,A,1
ST0550,CS021,A,2
ST0551,CS012,A,6
ST0551,CS016,B,7
ST0551,CS045,A,8
ST0551,CS018,B,4
ST0551,CS002,A,6
ST0551,CS044,A,3
ST0552,CS035,A,4
ST0552,CS033,B,2
ST0552,CS037,A,3
ST0552,CS005,A,8
ST0552,CS019,B,8
ST0552,CS031,B,8
ST0552,CS042,A,4
ST0552,CS028,A,3
ST0552,CS027,B,5
ST0552,CS002,B,2
ST0552,CS040,B,3
ST0552,CS044,B,8
ST0552,CS043,A,1
ST0552,CS010,B,1
ST0552,CS011,B,1
ST0552,CS016,A,3
ST0552,CS020,B,6
ST0552,CS024,B,7
ST0552,CS025,A,2
ST0553,CS017,B,5
ST0553,CS033,B,6
ST0553,CS039,B,8
ST0553,CS030,B,2
ST0553,CS028,B,1
ST0553,CS009,B,4
ST0554,CS042,B,6
ST0554,CS039,A,2
ST0554,CS027,A,8
ST0554,CS001,A,4
ST0554,CS029,A,3
ST0554,CS021,A,4
ST0554,CS018,B,2
ST0554,CS015,A,5
ST0554,CS041,B,3
ST0554,CS045,A,6
ST0554,CS024,A,7
ST0554,CS028,A,7
ST0554,CS000,A,3
ST0554,CS036,A,5
ST0554,CS047,B,1
ST0554,CS046,B,4
ST0555,CS004,A,3
ST0555,CS037,A,8
ST0555,CS048,B,4
ST0555,CS021,B,6
ST0555,CS002,B,2
ST0555,CS017,A,8
ST0555,CS013,A,8
ST0556,CS011,A,4
ST0556,CS038,B,4
ST0556,CS046,A,8
ST0556,CS034,B,8
ST0556,CS019,B,4
ST0557,CS029,A,3
ST0557,CS035,B,4
ST0557,CS016,A,6
ST0557,CS027,B,5
ST0557,CS014,A,7
ST0557,CS025,A,4
ST0557,CS009,A,2
ST0557,CS042,B,1
ST0557,CS044,B,6
ST0557,CS031,B,4
ST0557,CS036,A,8
ST0557,CS032,B,7
ST0557,CS005,B,1
ST0558,CS006,B,1
ST0558,CS003,B,4
ST0558,CS004,B,8
ST0558,CS005,A,7
ST0558,CS049,B,2
ST0558,CS040,B,3
ST0558,CS032,B,6
ST0558,CS039,B,7
ST0558,CS045,B,4
ST0558,CS000,B,8
ST0558,CS013,B,7
ST0558,CS037,B,3
ST0558,CS016,B,6
ST0558,CS035,B,3
ST0558,CS043,A,6
ST0558,CS022,A,4
ST0558,CS041,B,2
ST0558,CS007,B,3
ST0559,CS045,B,7
ST0559,CS009,A,3
ST0559,CS006,B,6
ST0559,CS014,A,1
ST0559,CS002,A,7
ST0559,CS041,B,6
ST0559,CS032,B,2
ST0559,CS024,B,8
ST0559,CS044,B,6
ST0559,CS012,A,8
ST0559,CS003,B,2
ST0559,CS025,B,2
ST0559,CS029,A,5
ST0559,CS016,B,6
ST0559,CS040,B,8
ST0559,CS021,B,5
ST0560,CS001,B,4
ST0560,CS031,A,7
ST0560,CS011,A,8
ST0560,CS032,B,4
ST0560,CS020,B,5
ST0560,CS016,A,5
ST0560,CS040,B,3
ST0560,CS049,B,3
ST0560,CS036,B,1
ST0560,CS023,A,7
ST0561,CS017,B,6
ST0561,CS009,B,6
ST0561,CS039,B,6
ST0561,CS015,A,5
ST0561,CS020,B,4
ST0561,CS027,B,5
ST0561,CS005,A,2
ST0561,CS007,B,5
ST0561,CS016,B,5
ST0561,CS022,B,1
ST0561,CS040,B,8
ST0561,CS013,A,7
ST0561,CS011,B,4
ST0561,CS004,B,6
ST0562,CS004,B,7
ST0562,CS027,A,5
ST0562,CS020,B,6
ST0562,CS009,A,4
ST0562,CS024,A,8
ST0562,CS008,B,2
ST0562,CS034,B,8
ST0563,CS007,B,5
ST0563,CS033,B,6
ST0563,CS030,B,8
ST0563,CS043,A,7
ST0563,CS016,A,2
ST0563,CS044,B,7
ST0563,CS029,B,1
ST0563,CS015,B,6
ST0563,CS021,A,1
ST0563,CS048,A,8
ST0564,CS015,A,1
ST0564,CS000,A,5
ST0564,CS029,A,8
ST0564,CS022,B,8
ST0564,CS008,A,8
ST0564,CS027,A,2
ST0564,CS014,A,1
ST0564,CS012,A,6
ST0564,CS035,A,2
ST0564,CS039,B,6
ST0564,CS019,A,7
ST0564,CS010,B,4
ST0565,CS044,A,6
ST0565,CS047,B,8
ST0565,CS020,A,2
ST0565,CS039,B,3
ST0565,CS034,B,4
ST0565,CS009,A,7
ST0565,CS015,B,7
ST0566,CS015,B,6
ST0566,CS037,B,7
ST0566,CS004,B,8
ST0566,CS007,B,5
ST0566,CS014,B,8
ST0566,CS039,B,4
ST0566,CS006,A,7
ST0566,CS018,B,3
ST0566,CS045,B,4
ST0566,CS021,A,8
ST0566,CS028,B,5
ST0566,CS023,B,4
ST0566,CS032,B,8
ST0566,CS035,A,2
ST0566,CS044,B,4
ST0567,CS047,B,7
ST0567,CS049,B,6
ST0567,CS048,B,4
ST0567,CS033,B,6
ST0567,CS003,B,2
ST0567,CS014,A,3
ST0567,CS004,B,1
ST0567,CS032,B,6
ST0567,CS030,B,3
ST0568,CS029,A,3
ST0568,CS010,B,5
ST0568,CS005,A,6
ST0568,CS048,A,5
ST0568,CS003,B,8
ST0568,CS004,B,3
ST0568,CS038,B,6
ST0568,CS007,A,5
ST0568,CS024,B,1
ST0568,CS021,B,7
ST0568,CS002,A,8
ST0569,CS010,B,7
ST0569,CS003,A,7
ST0569,CS047,B,5
ST0569,CS036,A,5
ST0569,CS006,B,2
ST0569,CS004,B,1
ST0569,CS042,B,2
ST0569,CS014,A,8
ST0569,CS040,A,8
ST0569,CS039,B,5
ST0569,CS029,A,2
ST0569,CS017,B,2
ST0569,CS044,A,7
ST0570,CS004,A,1
ST0570,CS017,B,3
ST0570,CS046,A,6
ST0570,CS002,B,6
ST0570,CS003,A,5
ST0570,CS035,A,5
ST0570,CS009,B,3
ST0570,CS045,A,7
ST0571,CS021,A,4
ST0571,CS008,A,4
ST0571,CS007,B,8
ST0571,CS025,B,3
ST0571,CS020,B,7
ST0572,CS037,B,8
ST0572,CS012,A,7
ST0572,CS010,B,6
ST0572,CS023,A,1
ST0572,CS033,A,7
ST0572,CS015,A,7
ST0572,CS029,A,7
ST0572,CS032,A,6
ST0572,CS011,B,6
ST0572,CS045,B,7
ST0572,CS001,A,6
ST0572,CS000,A,4
ST0572,CS013,A,2
ST0572,CS048,A,1
ST0572,CS002,A,7
ST0572,CS025,B,2
ST0572,CS046,B,2
ST0572,CS028,A,5
ST0572,CS004,B,8
ST0573,CS024,A,1
ST0573,CS036,B,1
ST0573,CS047,B,2
ST0573,CS039,B,2
ST0573,CS013,A,2
ST0573,CS002,B,8
ST0573,CS049,A,5
ST0573,CS022,A,3
ST0573,CS041,B,6
ST0573,CS011,A,5
ST0573,CS030,B,6
ST0573,CS021,B,4
ST0573,CS003,A,8
ST0573,CS015,B,5
ST0573,CS020,B,6
ST0574,CS007,A,1
ST0574,CS046,A,6
ST0574,CS012,A,8
ST0574,CS027,A,8
ST0574,CS026,A,7
ST0574,CS009,A,4
ST0575,CS043,A,1
ST0575,CS030,B,2
ST0575,CS049,B,6
ST0575,CS006,A,1
ST0575,CS020,B,7
ST0575,CS022,A,2
ST0575,CS040,B,2
ST0576,CS043,B,1
ST0576,CS039,A,6
ST0576,CS010,B,1
ST0576,CS031,A,3
ST0576,CS014,A,1
ST0576,CS040,A,8
ST0576,CS030,A,7
ST0576,CS006,A,6
ST0576,CS011,A,2
ST0576,CS046,A,8
ST0576,CS027,A,2
ST0576,CS013,A,2
ST0576,CS002,B,5
ST0576,CS022,A,5
ST0576,CS017,B,6
ST0576,CS048,A,5
ST0576,CS038,A,6
ST0576,CS001,A,3
ST0577,CS007,B,8
ST0577,CS017,A,6
ST0577,CS003,A,4
ST0577,CS047,B,4
ST0577,CS016,B,8
ST0577,CS018,B,4
ST0577,CS009,B,2
ST0577,CS030,B,5
ST0577,CS020,B,6
ST0578,CS010,B,7
ST0578,CS003,B,6
ST0578,CS021,B,1
ST0578,CS020,B,5
ST0578,CS008,B,7
ST0578,CS004,B,7
ST0578,CS023,B,1
ST0578,CS031,B,5
ST0578,CS018,B,4
ST0578,CS035,B,4
ST0578,CS025,B,8
ST0578,CS038,B,2
ST0578,CS014,B,7
ST0578,CS041,B,7
ST0578,CS043,B,2
ST0578,CS013,B,6
ST0579,CS009,B,5
ST0579,CS040,B,3
ST0579,CS025,B,8
ST0579,CS027,B,6
ST0579,CS033,B,7
ST0579,CS023,B,4
ST0579,CS041,B,1
ST0579,CS002,B,5
ST0579,CS021,B,2
ST0579,CS013,A,5
ST0579,CS044,B,6
ST0579,CS018,B,8
ST0579,CS031,B,6
ST0579,CS036,B,7
ST0580,CS036,A,7
ST0580,CS001,A,4
ST0580,CS031,B,8
ST0580,CS034,A,1
ST0580,CS015,B,2
ST0580,CS003,B,8
ST0580,CS021,B,2
ST0580,CS014,A,6
ST0580,CS038,B,5
ST0580,CS042,A,1
ST0580,CS025,B,2
ST0580,CS011,B,3
ST0581,CS037,B,1
ST0581,CS003,A,6
ST0581,CS041,A,2
ST0581,CS033,B,3
ST0581,CS049,A,7
ST0581,CS024,A,1
ST0581,CS006,A,2
ST0581,CS042,B,3
ST0581,CS039,B,7
ST0581,CS047,A,1
ST0581,CS005,A,5
ST0581,CS046,A,3
ST0581,CS022,A,5
ST0581,CS044,A,1
ST0581,CS021,A,3
ST0581,CS014,A,5
ST0581,CS038,A,1
ST0581,CS028,B,3
ST0581,CS045,A,2
ST0582,CS006,A,7
ST0582,CS047,B,1
ST0582,CS012,A,5
ST0582,CS016,A,3
ST0582,CS041,B,1
ST0582,CS009,A,8
ST0583,CS045,B,5
ST0583,CS035,B,6
ST0583,CS005,A,1
ST0583,CS028,A,3
ST0583,CS047,B,6
ST0584,CS011,A,6
ST0584,CS022,B,4
ST0584,CS019,B,4
ST0584,CS010,B,6
ST0584,CS023,A,6
ST0584,CS042,B,6
ST0584,CS037,B,5
ST0584,CS000,A,5
ST0584,CS014,B,6
ST0584,CS038,A,4
ST0584,CS036,A,2
ST0585,CS014,A,7
ST0585,CS005,B,7
ST0585,CS049,B,1
ST0585,CS034,B,7
ST0585,CS010,B,4
ST0585,CS027,A,1
ST0585,CS042,A,7
ST0585,CS048,B,8
ST0585,CS033,A,2
ST0585,CS018,A,5
ST0585,CS025,B,4
ST0585,CS026,B,6
ST0586,CS040,A,1
ST0586,CS010,B,6
ST0586,CS027,A,7
ST0586,CS044,B,5
ST0586,CS013,A,2
ST0586,CS032,B,8
ST0586,CS042,A,1
ST0586,CS002,B,2
ST0586,CS031,B,1
ST0586,CS036,B,4
ST0586,CS045,B,7
ST0586,CS022,A,5
ST0586,CS005,B,1
ST0586,CS046,B,5
ST0586,CS020,A,8
ST0586,CS017,B,8
ST0586,CS026,B,8
ST0586,CS021,B,2
ST0586,CS003,B,5
ST0587,CS022,A,3
ST0587,CS035,B,1
ST0587,CS047,B,5
ST0587,CS018,A,4
ST0587,CS037,A,4
ST0588,CS046,A,8
ST0588,CS032,A,6
ST0588,CS036,B,6
ST0588,CS028,A,4
ST0588,CS004,A,4
ST0588,CS027,A,8
ST0588,CS029,A,7
ST0588,CS022,A,2
ST0588,CS025,B,6
ST0588,CS030,A,3
ST0588,CS021,A,7
ST0588,CS020,B,5
ST0588,CS049,A,6
ST0588,CS017,A,3
ST0588,CS010,B,5
ST0589,CS017,B,1
ST0589,CS018,B,1
ST0589,CS045,A,5
ST0589,CS033,A,5
ST0589,CS015,B,6
ST0589,CS037,B,8
ST0589,CS036,B,4
ST0589,CS007,B,3
ST0590,CS033,A,6
ST0590,CS016,A,3
ST0590,CS003,A,1
ST0590,CS030,A,2
ST0590,CS019,A,3
ST0590,CS040,A,3
ST0590,CS006,A,1
ST0590,CS026,A,8
ST0590,CS013,A,3
ST0590,CS022,A,8
ST0590,CS001,A,2
ST0590,CS017,A,7
ST0590,CS008,A,5
ST0590,CS045,A,1
ST0590,CS036,A,4
ST0591,CS037,B,8
ST0591,CS036,A,7
ST0591,CS048,A,1
ST0591,CS006,A,3
ST0591,CS032,B,1
ST0591,CS022,A,6
ST0591,CS039,A,7
ST0591,CS024,A,8
ST0591,CS019,A,7
ST0591,CS034,A,4
ST0591,CS011,A,4
ST0591,CS035,B,4
ST0591,CS045,A,8
ST0592,CS021,B,3
ST0592,CS045,A,1
ST0592,CS024,B,1
ST0592,CS036,B,7
ST0592,CS008,A,4
ST0592,CS049,A,8
ST0592,CS012,B,8
ST0592,CS043,A,7
ST0592,CS016,B,4
ST0592,CS028,A,2
ST0592,CS000,A,2
ST0592,CS009,B,8
ST0593,CS044,B,1
ST0593,CS030,B,2
ST0593,CS017,B,3
ST0593,CS000,B,1
ST0593,CS001,B,3
ST0593,CS043,B,1
ST0593,CS027,B,3
ST0593,CS013,B,7
ST0593,CS046,B,4
ST0593,CS031,B,3
ST0593,CS022,B,5
ST0593,CS035,B,7
ST0593,CS034,B,6
ST0593,CS018,B,6
ST0593,CS007,B,4
ST0593,CS019,B,6
ST0594,CS001,B,3
ST0594,CS012,A,1
ST0594,CS037,A,8
ST0594,CS040,B,8
ST0594,CS028,B,5
ST0594,CS033,A,8
ST0594,CS038,B,3
ST0594,CS007,B,4
ST0594,CS046,B,6
ST0594,CS010,A,3
ST0594,CS022,A,1
ST0594,CS035,B,2
ST0594,CS045,B,4
ST0594,CS015,B,5
ST0594,CS039,B,1
ST0594,CS049,A,8
ST0594,CS030,A,1
ST0595,CS046,B,8
ST0595,CS048,A,6
ST0595,CS038,B,3
ST0595,CS000,A,3
ST0595,CS010,B,3
ST0595,CS001,A,8
ST0596,CS013,B,8
ST0596,CS021,B,7
ST0596,CS001,B,8
ST0596,CS031,B,3
ST0596,CS016,B,3
ST0596,CS014,B,4
ST0596,CS018,B,7
ST0596,CS043,A,1
ST0596,CS010,B,7
ST0596,CS015,B,3
ST0597,CS005,A,3
ST0597,CS049,B,2
ST0597,CS045,B,6
ST0597,CS008,B,3
ST0597,CS002,B,4
ST0597,CS032,B,4
ST0597,CS016,B,3
ST0597,CS020,B,6
ST0597,CS031,A,3
ST0597,CS021,A,8
ST0597,CS009,A,7
ST0597,CS035,A,4
ST0597,CS017,B,8
ST0598,CS012,A,2
ST0598,CS025,A,6
ST0598,CS027,A,1
ST0598,CS014,A,4
ST0598,CS049,B,1
ST0598,CS035,B,4
ST0598,CS000,A,3
ST0599,CS026,B,6
ST0599,CS040,B,7
ST0599,CS042,B,3
ST0599,CS046,B,2
ST0599,CS039,B,5
ST0599,CS019,B,5
ST0599,CS013,B,5
ST0599,CS048,B,1
ST0599,CS023,B,4
ST0599,CS029,B,6
ST0599,CS028,B,4
ST0599,CS015,B,4
ST0599,CS049,B,4
ST0600,CS010,A,8
ST0600,CS027,A,3
ST0600,CS012,B,7
ST0600,CS020,A,1
ST0600,CS022,A,5
ST0600,CS043,B,8
ST0600,CS000,B,1
ST0600,CS036,B,4
ST0600,CS023,A,5
ST0601,CS022,A,2
ST0601,CS032,B,2
ST0601,CS027,B,2
ST0601,CS010,A,1
ST0601,CS030,A,4
ST0601,CS013,A,5
ST0601,CS024,A,2
ST0601,CS047,B,1
ST0601,CS020,A,7
ST0601,CS028,A,2
ST0601,CS049,A,5
ST0601,CS026,A,5
ST0602,CS045,A,1
ST0602,CS038,A,4
ST0602,CS017,A,2
ST0602,CS030,A,5
ST0602,CS037,B,4
ST0602,CS047,B,3
ST0602,CS009,B,6
ST0602,CS018,B,6
ST0603,CS037,B,5
ST0603,CS031,B,3
ST0603,CS000,A,2
ST0603,CS005,A,3
ST0603,CS046,A,1
ST0603,CS039,A,6
